"module name","license","repository"
"path-parse@1.0.5","MIT","https://github.com/jbgutierrez/path-parse"
"path-to-regexp@0.1.7","MIT","https://github.com/component/path-to-regexp"
"path-to-regexp@1.7.0","MIT","https://github.com/pillarjs/path-to-regexp"
"path-type@1.1.0","MIT","https://github.com/sindresorhus/path-type"
"path-type@2.0.0","MIT","https://github.com/sindresorhus/path-type"
"pbkdf2-compat@2.0.1","MIT","https://github.com/dcousens/pbkdf2-compat"
"performance-now@0.2.0","MIT","https://github.com/meryn/performance-now"
"pify@2.3.0","MIT","https://github.com/sindresorhus/pify"
"pinkie-promise@2.0.1","MIT","https://github.com/floatdrop/pinkie-promise"
"pinkie@2.0.4","MIT","https://github.com/floatdrop/pinkie"
"pipetteur@2.0.3","MIT","https://github.com/Munter/pipetteur"
"pkg-dir@1.0.0","MIT","https://github.com/sindresorhus/pkg-dir"
"pkg-up@1.0.0","MIT","https://github.com/sindresorhus/pkg-up"
"plur@2.1.2","MIT","https://github.com/sindresorhus/plur"
"pluralize@1.2.1","MIT","https://github.com/blakeembrey/pluralize"
"po2json@0.4.5","GNU Library General Public License","https://github.com/mikeedwards/po2json"
"podda@1.2.2","MIT","https://github.com/arunoda/podda"
"postcss-calc@5.3.1","MIT","https://github.com/postcss/postcss-calc"
"postcss-colormin@2.2.2","MIT","https://github.com/ben-eb/postcss-colormin"
"postcss-convert-values@2.6.1","MIT","https://github.com/ben-eb/postcss-convert-values"
"postcss-discard-comments@2.0.4","MIT","https://github.com/ben-eb/postcss-discard-comments"
"postcss-discard-duplicates@2.1.0","MIT","https://github.com/ben-eb/postcss-discard-duplicates"
"postcss-discard-empty@2.1.0","MIT","https://github.com/ben-eb/postcss-discard-empty"
"postcss-discard-overridden@0.1.1","MIT","https://github.com/justineo/postcss-discard-overridden"
"postcss-discard-unused@2.2.3","MIT","https://github.com/ben-eb/postcss-discard-unused"
"postcss-filter-plugins@2.0.2","MIT","https://github.com/postcss/postcss-filter-plugins"
"postcss-less@0.14.0","MIT","https://github.com/webschik/postcss-less"
"postcss-load-config@1.2.0","MIT","https://github.com/michael-ciniawsky/postcss-load-config"
"postcss-load-options@1.2.0","MIT","https://github.com/michael-ciniawsky/postcss-load-options"
"postcss-load-plugins@2.3.0","MIT","https://github.com/michael-ciniawsky/postcss-load-plugins"
"postcss-loader@1.1.0","MIT","https://github.com/postcss/postcss-loader"
"postcss-loader@1.2.2","MIT","https://github.com/postcss/postcss-loader"
"postcss-media-query-parser@0.2.3","MIT","https://github.com/dryoma/postcss-media-query-parser"
"postcss-merge-idents@2.1.7","MIT","https://github.com/ben-eb/postcss-merge-idents"
"postcss-merge-longhand@2.0.2","MIT","https://github.com/ben-eb/postcss-merge-longhand"
"postcss-merge-rules@2.1.2","MIT","https://github.com/ben-eb/postcss-merge-rules"
"postcss-message-helpers@2.0.0","MIT","https://github.com/MoOx/postcss-message-helpers"
"postcss-minify-font-values@1.0.5","MIT","https://github.com/TrySound/postcss-minify-font-values"
"postcss-minify-gradients@1.0.5","MIT","https://github.com/ben-eb/postcss-minify-gradients"
"postcss-minify-params@1.2.2","MIT","https://github.com/ben-eb/postcss-minify-params"
"postcss-minify-selectors@2.1.1","MIT","https://github.com/ben-eb/postcss-minify-selectors"
"postcss-modules-extract-imports@1.0.1","ISC","https://github.com/css-modules/postcss-modules-extract-imports"
"postcss-modules-local-by-default@1.1.1","MIT","https://github.com/css-modules/postcss-modules-local-by-default"
"postcss-modules-scope@1.0.2","ISC","https://github.com/geelen/postcss-modules-scope"
"postcss-modules-values@1.2.2","ISC","https://github.com/css-modules/postcss-modules-constants"
"postcss-normalize-charset@1.1.1","MIT","https://github.com/ben-eb/postcss-charset"
"postcss-normalize-url@3.0.8","MIT","https://github.com/ben-eb/postcss-normalize-url"
"postcss-ordered-values@2.2.3","MIT","https://github.com/ben-eb/postcss-ordered-values"
"postcss-reduce-idents@2.4.0","MIT","https://github.com/ben-eb/postcss-reduce-idents"
"postcss-reduce-initial@1.0.1","MIT","https://github.com/ben-eb/postcss-reduce-initial"
"postcss-reduce-transforms@1.0.4","MIT","https://github.com/ben-eb/postcss-reduce-transforms"
"postcss-reporter@1.4.1","MIT","https://github.com/postcss/postcss-reporter"
"postcss-reporter@3.0.0","MIT","https://github.com/postcss/postcss-reporter"
"postcss-resolve-nested-selector@0.1.1","MIT",""
"postcss-scss@0.4.1","MIT","https://github.com/postcss/postcss-scss"
"postcss-selector-parser@2.2.3","MIT","https://github.com/postcss/postcss-selector-parser"
"postcss-svgo@2.1.6","MIT","https://github.com/ben-eb/postcss-svgo"
"postcss-unique-selectors@2.0.2","MIT","https://github.com/ben-eb/postcss-unique-selectors"
"postcss-value-parser@3.3.0","MIT","https://github.com/TrySound/postcss-value-parser"
"postcss-zindex@2.2.0","MIT","https://github.com/ben-eb/postcss-zindex"
"postcss@5.2.16","MIT","https://github.com/postcss/postcss"
"prelude-ls@1.1.2","MIT","https://github.com/gkz/prelude-ls"
"prepend-http@1.0.4","MIT","https://github.com/sindresorhus/prepend-http"
"preserve@0.2.0","MIT","https://github.com/jonschlinkert/preserve"
"pretty-error@2.0.2","MIT","https://github.com/AriaMinaei/pretty-error"
"pretty-format@18.1.0","BSD-3-Clause","https://github.com/facebook/jest"
"pretty-format@19.0.0","BSD-3-Clause","https://github.com/facebook/jest"
"private@0.1.7","MIT","https://github.com/benjamn/private"
"process-nextick-args@1.0.6","MIT","https://github.com/calvinmetcalf/process-nextick-args"
"process-nextick-args@1.0.7","MIT","https://github.com/calvinmetcalf/process-nextick-args"
"process@0.11.9","MIT","https://github.com/shtylman/node-process"
"process@0.5.2","MIT*","https://github.com/shtylman/node-process"
"progress@1.1.8","MIT*","https://github.com/visionmedia/node-progress"
"promise@7.1.1","MIT","https://github.com/then/promise"
"promzard@0.3.0","ISC","https://github.com/isaacs/promzard"
"proto-list@1.2.4","ISC","https://github.com/isaacs/proto-list"
"proxy-addr@1.1.3","MIT","https://github.com/jshttp/proxy-addr"
"prr@0.0.0","MIT","https://github.com/rvagg/prr"
"pseudomap@1.0.2","ISC","https://github.com/isaacs/pseudomap"
"punycode@1.3.2","MIT","https://github.com/bestiejs/punycode.js"
"punycode@1.4.1","MIT","https://github.com/bestiejs/punycode.js"
"q@1.4.1","MIT","https://github.com/kriskowal/q"
"qs@6.0.2","BSD-3-Clause","https://github.com/ljharb/qs"
"qs@6.2.1","BSD-3-Clause","https://github.com/ljharb/qs"
"qs@6.3.0","BSD-3-Clause","https://github.com/ljharb/qs"
"qs@6.3.1","BSD-3-Clause","https://github.com/ljharb/qs"
"qs@6.4.0","BSD-3-Clause","https://github.com/ljharb/qs"
"query-string@4.3.2","MIT","https://github.com/sindresorhus/query-string"
"querystring-es3@0.2.1","MIT","https://github.com/mike-spainhower/querystring"
"querystring@0.2.0","MIT","https://github.com/Gozala/querystring"
"querystringify@0.0.4","MIT","https://github.com/unshiftio/querystringify"
"raf@3.3.0","MIT","https://github.com/chrisdickinson/raf"
"railroad-diagrams@1.0.0","CC0-1.0","https://github.com/tabatkins/railroad-diagrams"
"ramda@0.23.0","MIT","https://github.com/ramda/ramda"
"randexp@0.4.5","MIT","https://github.com/fent/randexp.js"
"randomatic@1.1.6","MIT","https://github.com/jonschlinkert/randomatic"
"range-parser@1.2.0","MIT","https://github.com/jshttp/range-parser"
"rc@1.1.6","(BSD-2-Clause OR MIT OR Apache-2.0)","https://github.com/dominictarr/rc"
"rc@1.1.7","(BSD-2-Clause OR MIT OR Apache-2.0)","https://github.com/dominictarr/rc"
"react-addons-create-fragment@15.4.2","BSD-3-Clause","https://github.com/facebook/react"
"react-addons-test-utils@15.4.2","BSD-3-Clause","https://github.com/facebook/react"
"react-addons-transition-group@15.4.2","BSD-3-Clause","https://github.com/facebook/react"
"react-cookie@1.0.4","MIT","https://github.com/thereactivestack/react-cookie"
"react-deep-force-update@2.0.1","MIT","https://github.com/gaearon/react-deep-force-update"
"react-dev-utils@0.5.2","BSD-3-Clause","https://github.com/facebookincubator/create-react-app"
"react-docgen@2.13.0","BSD-3-Clause","https://github.com/reactjs/react-docgen"
"react-dom@15.4.1","BSD-3-Clause","https://github.com/facebook/react"
"react-dom@15.4.2","BSD-3-Clause","https://github.com/facebook/react"
"react-fuzzy@0.3.3","MIT","https://github.com/you/repo"
"react-hammerjs@0.5.0","MIT","https://github.com/JedWatson/react-hammerjs"
"react-helmet@4.0.0","MIT","https://github.com/nfl/react-helmet"
"react-hot-loader@3.0.0-beta.6","MIT","https://github.com/gaearon/react-hot-loader"
"react-inspector@1.1.2","MIT","https://github.com/xyc/react-inspector"
"react-intl-po@2.0.2","MIT","https://github.com/evenchange4/react-intl-po"
"react-intl@2.2.3","BSD-3-Clause","https://github.com/yahoo/react-intl"
"react-komposer@1.13.1","MIT","https://github.com/kadirahq/react-komposer"
"react-komposer@2.0.0","MIT","https://github.com/kadirahq/react-komposer"
"react-modal@1.7.2","MIT","https://github.com/reactjs/react-modal"
"react-motion-ui-pack@0.10.2","MIT","https://github.com/souporserious/react-motion-ui-pack"
"react-motion@0.4.7","MIT","https://github.com/chenglou/react-motion"
"react-overlays@0.6.12","MIT","https://github.com/react-bootstrap/react-overlays"
"react-prop-types@0.4.0","MIT","https://github.com/react-bootstrap/react-prop-types"
"react-proxy@3.0.0-alpha.1","MIT","https://github.com/gaearon/react-proxy"
"react-redux@5.0.3","MIT","https://github.com/reactjs/react-redux"
"react-resize-detector@0.3.3","MIT","https://github.com/maslianok/react-resize-detector"
"react-router-redux@4.0.8","MIT","https://github.com/reactjs/react-router-redux"
"react-router-scroll@0.4.1","MIT","https://github.com/taion/react-router-scroll"
"react-router@3.0.2","MIT","https://github.com/reacttraining/react-router"
"react-scripts@0.9.5","BSD-3-Clause","https://github.com/facebookincubator/create-react-app"
"react-side-effect@1.1.0","MIT","https://github.com/gaearon/react-side-effect"
"react-simple-di@1.2.0","MIT","https://github.com/kadirahq/react-simple-di"
"react-smooth@0.1.20","MIT","https://github.com/recharts/react-smooth"
"react-stubber@1.0.0","MIT","https://github.com/kadirahq/react-stubber"
"react-test-renderer@15.4.2","BSD-3-Clause","https://github.com/facebook/react"
"react-text-truncate@0.8.3","MIT","https://github.com/ShinyChang/react-text-truncate"
"react@15.4.1","BSD-3-Clause","https://github.com/facebook/react"
"react@15.4.2","BSD-3-Clause","https://github.com/facebook/react"
"read-all-stream@3.1.0","MIT","https://github.com/floatdrop/read-all-stream"
"read-cmd-shim@1.0.1","ISC","https://github.com/npm/read-cmd-shim"
"read-file-stdin@0.2.1","MIT","https://github.com/ianstormtaylor/read-file-stdin"
"read-installed@4.0.3","ISC","https://github.com/isaacs/read-installed"
"read-package-json@2.0.3","ISC","https://github.com/npm/read-package-json"
"read-package-json@2.0.4","ISC","https://github.com/npm/read-package-json"
"read-package-tree@5.1.2","ISC","https://github.com/npm/read-package-tree"
"read-package-tree@5.1.5","ISC","https://github.com/npm/read-package-tree"
"read-pkg-up@1.0.1","MIT","https://github.com/sindresorhus/read-pkg-up"
"read-pkg-up@2.0.0","MIT","https://github.com/sindresorhus/read-pkg-up"
"read-pkg@1.1.0","MIT","https://github.com/sindresorhus/read-pkg"
"read-pkg@2.0.0","MIT","https://github.com/sindresorhus/read-pkg"
"read@1.0.7","ISC","https://github.com/isaacs/read"
"readable-stream@1.0.34","MIT","https://github.com/isaacs/readable-stream"
"readable-stream@1.1.14","MIT","https://github.com/isaacs/readable-stream"
"readable-stream@2.0.5","MIT","https://github.com/nodejs/readable-stream"
"readable-stream@2.0.6","MIT","https://github.com/nodejs/readable-stream"
"readable-stream@2.1.5","MIT","https://github.com/nodejs/readable-stream"
"readable-stream@2.2.2","MIT","https://github.com/nodejs/readable-stream"
"readable-stream@2.2.3","MIT","https://github.com/nodejs/readable-stream"
"readdir-scoped-modules@1.0.2","ISC","https://github.com/npm/readdir-scoped-modules"
"readdirp@2.1.0","MIT","https://github.com/thlorenz/readdirp"
"readline2@1.0.1","MIT","https://github.com/sboudrias/readline2"
"realize-package-specifier@3.0.1","ISC","https://github.com/npm/realize-package-specifier"
"realize-package-specifier@3.0.3","ISC","https://github.com/npm/realize-package-specifier"
"recast@0.11.23","MIT","https://github.com/benjamn/recast"
"recharts-scale@0.3.0","MIT","https://github.com/recharts/recharts-scale"
"recharts@0.21.2","MIT","https://github.com/recharts/recharts"
"rechoir@0.6.2","MIT","https://github.com/tkellen/node-rechoir"
"recompose@0.22.0","MIT","https://github.com/acdlite/recompose"
"recursive-readdir@2.1.1","MIT","https://github.com/jergason/recursive-readdir"
"redbox-react@1.3.4","MIT","https://github.com/commissure/redbox-react"
"redent@1.0.0","MIT","https://github.com/sindresorhus/redent"
"redeyed@1.0.1","MIT","https://github.com/thlorenz/redeyed"
"reduce-css-calc@1.3.0","MIT","https://github.com/MoOx/reduce-css-calc"
"reduce-function-call@1.0.2","MIT","https://github.com/MoOx/reduce-function-call"
"redux-cycles@0.4.0","MIT","https://github.com/cyclejs-community/redux-cycles"
"redux-freeze@0.1.5","MIT","https://github.com/buunguyen/redux-freeze"
"redux-mock-store@1.2.2","MIT","https://github.com/arnaudbenard/redux-mock-store"
"redux@3.6.0","MIT","https://github.com/reactjs/redux"
"regenerate@1.3.2","MIT","https://github.com/mathiasbynens/regenerate"
"regenerator-runtime@0.10.3","MIT","https://github.com/facebook/regenerator/tree/master/packages/regenerator-runtime"
"regenerator-runtime@0.9.6","MIT","https://github.com/facebook/regenerator/tree/master/packages/regenerator-runtime"
"regenerator-transform@0.9.8","BSD","https://github.com/facebook/regenerator/tree/master/packages/regenerator-transform"
"regex-cache@0.4.3","MIT","https://github.com/jonschlinkert/regex-cache"
"regexpu-core@1.0.0","MIT","https://github.com/mathiasbynens/regexpu-core"
"regexpu-core@2.0.0","MIT","https://github.com/mathiasbynens/regexpu-core"
"registry-auth-token@3.1.0","MIT","https://github.com/rexxars/registry-auth-token"
"registry-url@3.1.0","MIT","https://github.com/sindresorhus/registry-url"
"regjsgen@0.2.0","MIT","https://github.com/d10/regjsgen"
"regjsparser@0.1.5","BSD","https://github.com/jviereck/regjsparser"
"relateurl@0.2.7","MIT","https://github.com/stevenvachon/relateurl"
"renderkid@2.0.0","MIT","https://github.com/AriaMinaei/RenderKid"
"repeat-element@1.1.2","MIT","https://github.com/jonschlinkert/repeat-element"
"repeat-string@1.6.1","MIT","https://github.com/jonschlinkert/repeat-string"
"repeating@2.0.1","MIT","https://github.com/sindresorhus/repeating"
"request@2.69.0","Apache-2.0","https://github.com/request/request"
"request@2.74.0","Apache-2.0","https://github.com/request/request"
"request@2.75.0","Apache-2.0","https://github.com/request/request"
"request@2.79.0","Apache-2.0","https://github.com/request/request"
"request@2.81.0","Apache-2.0","https://github.com/request/request"
"require-dir@0.3.1","MIT","https://github.com/aseemk/requireDir"
"require-directory@2.1.1","MIT","https://github.com/troygoode/node-require-directory"
"require-from-string@1.2.1","MIT","https://github.com/floatdrop/require-from-string"
"require-main-filename@1.0.1","ISC","https://github.com/yargs/require-main-filename"
"require-uncached@1.0.3","MIT","https://github.com/sindresorhus/require-uncached"
"requires-port@1.0.0","MIT","https://github.com/unshiftio/requires-port"
"resolve-from@1.0.1","MIT","https://github.com/sindresorhus/resolve-from"
"resolve-from@2.0.0","MIT","https://github.com/sindresorhus/resolve-from"
"resolve@1.1.7","MIT","https://github.com/substack/node-resolve"
"resolve@1.3.2","MIT","https://github.com/substack/node-resolve"
"restore-cursor@1.0.1","MIT","https://github.com/sindresorhus/restore-cursor"
"restore-cursor@2.0.0","MIT","https://github.com/sindresorhus/restore-cursor"
"ret@0.1.14","MIT","https://github.com/fent/ret.js"
"retry@0.10.0","MIT","https://github.com/tim-kos/node-retry"
"retry@0.8.0","MIT","https://github.com/tim-kos/node-retry"
"retry@0.9.0","MIT","https://github.com/tim-kos/node-retry"
"right-align@0.1.3","MIT","https://github.com/jonschlinkert/right-align"
"rimraf@2.1.4","MIT","https://github.com/isaacs/rimraf"
"rimraf@2.5.2","ISC","https://github.com/isaacs/rimraf"
"rimraf@2.5.4","ISC","https://github.com/isaacs/rimraf"
"rimraf@2.6.1","ISC","https://github.com/isaacs/rimraf"
"ripemd160@0.2.0","UNKNOWN","https://github.com/cryptocoinjs/ripemd160"
"run-async@0.1.0","MIT","https://github.com/SBoudrias/run-async"
"run-async@2.3.0","MIT","https://github.com/sboudrias/run-async"
"rx-lite@3.1.2","Apache License, Version 2.0","https://github.com/Reactive-Extensions/RxJS"
"rx@4.1.0","Apache-2.0","https://github.com/Reactive-Extensions/RxJS"
"rxjs@5.2.0","Apache-2.0","https://github.com/ReactiveX/RxJS"
"safe-buffer@5.0.1","MIT","https://github.com/feross/safe-buffer"
"sane@1.4.1","MIT","https://github.com/amasad/sane"
"sane@1.5.0","MIT","https://github.com/amasad/sane"
"sax@1.2.2","ISC","https://github.com/isaacs/sax-js"
"scroll-behavior@0.9.3","MIT","https://github.com/taion/scroll-behavior"
"semver-diff@2.1.0","MIT","https://github.com/sindresorhus/semver-diff"
"semver-utils@1.1.1","APACHEv2","https://github.com/coolaj86/semver-utils"
"semver@4.3.6","ISC","https://github.com/npm/node-semver"
"semver@5.1.0","ISC","https://github.com/npm/node-semver"
"semver@5.3.0","ISC","https://github.com/npm/node-semver"
"send@0.14.1","MIT","https://github.com/pillarjs/send"
"send@0.15.1","MIT","https://github.com/pillarjs/send"
"serve-favicon@2.4.1","MIT","https://github.com/expressjs/serve-favicon"
"serve-index@1.8.0","MIT","https://github.com/expressjs/serve-index"
"serve-static@1.12.1","MIT","https://github.com/expressjs/serve-static"
"set-blocking@2.0.0","ISC","https://github.com/yargs/set-blocking"
"set-immediate-shim@1.0.1","MIT","https://github.com/sindresorhus/set-immediate-shim"
"setimmediate@1.0.5","MIT","https://github.com/yuzujs/setImmediate"
"setprototypeof@1.0.2","ISC","https://github.com/wesleytodd/setprototypeof"
"setprototypeof@1.0.3","ISC","https://github.com/wesleytodd/setprototypeof"
"sha.js@2.2.6","MIT","https://github.com/dominictarr/sha.js"
"sha@2.0.1","(BSD-2-Clause OR MIT)","https://github.com/ForbesLindesay/sha"
"shallowequal@0.2.2","MIT","https://github.com/dashed/shallowequal"
"shebang-command@1.2.0","MIT","https://github.com/kevva/shebang-command"
"shebang-regex@1.0.0","MIT","https://github.com/sindresorhus/shebang-regex"
"shelljs@0.7.7","BSD-3-Clause","https://github.com/shelljs/shelljs"
"shellwords@0.1.0","MIT*","https://github.com/jimmycuadra/shellwords"
"sigmund@1.0.1","ISC","https://github.com/isaacs/sigmund"
"signal-exit@3.0.0","ISC","https://github.com/tapjs/signal-exit"
"signal-exit@3.0.2","ISC","https://github.com/tapjs/signal-exit"
"slash@1.0.0","MIT","https://github.com/sindresorhus/slash"
"slice-ansi@0.0.4","MIT","https://github.com/chalk/slice-ansi"
"slide@1.1.6","ISC","https://github.com/isaacs/slide-flow-control"
"sntp@1.0.9","BSD","https://github.com/hueniverse/sntp"
"sockjs-client@1.0.1","MIT","https://github.com/sockjs/sockjs-client"
"sockjs-client@1.1.2","MIT","https://github.com/sockjs/sockjs-client"
"sockjs@0.3.18","MIT","https://github.com/sockjs/sockjs-node"
"sort-keys@1.1.2","MIT","https://github.com/sindresorhus/sort-keys"
"sorted-immutable-list@1.1.0","MIT","https://github.com/mogest/sorted-immutable-list"
"sorted-object@1.0.0","WTFPL","https://github.com/domenic/sorted-object"
"sorted-object@2.0.0","WTFPL","https://github.com/domenic/sorted-object"
"sorted-object@2.0.1","(WTFPL OR MIT)","https://github.com/domenic/sorted-object"
"source-list-map@0.1.8","MIT","https://github.com/webpack/source-list-map"
"source-map-support@0.4.11","MIT","https://github.com/evanw/node-source-map-support"
"source-map-support@0.4.6","MIT","https://github.com/evanw/node-source-map-support"
"source-map@0.2.0","BSD","https://github.com/mozilla/source-map"
"source-map@0.4.4","BSD-3-Clause","https://github.com/mozilla/source-map"
"source-map@0.5.6","BSD-3-Clause","https://github.com/mozilla/source-map"
"spawn-please@0.2.0","ISC","https://github.com/metaraine/spawn-please"
"spdx-correct@1.0.2","Apache-2.0","https://github.com/kemitchell/spdx-correct.js"
"spdx-expression-parse@1.0.4","(MIT AND CC-BY-3.0)","https://github.com/kemitchell/spdx-expression-parse.js"
"spdx-license-ids@1.2.2","Unlicense","https://github.com/shinnn/spdx-license-ids"
"specificity@0.3.0","MIT","https://github.com/keeganstreet/specificity"
"split2@0.2.1","ISC","https://github.com/mcollina/split2"
"sprintf-js@1.0.3","BSD-3-Clause","https://github.com/alexei/sprintf.js"
"sshpk@1.10.1","MIT","https://github.com/arekinath/node-sshpk"
"sshpk@1.10.2","MIT","https://github.com/arekinath/node-sshpk"
"sshpk@1.11.0","MIT","https://github.com/arekinath/node-sshpk"
"stackframe@0.3.1","SEE LICENSE IN LICENSE","https://github.com/stacktracejs/stackframe"
"statuses@1.3.1","MIT","https://github.com/jshttp/statuses"
"storyshots@3.2.2","MIT","https://github.com/storybooks/storyshots"
"stream-browserify@1.0.0","MIT","https://github.com/substack/stream-browserify"
"stream-browserify@2.0.1","MIT","https://github.com/substack/stream-browserify"
"stream-cache@0.0.2","MIT*","https://github.com/felixge/node-stream-cache"
"stream-combiner@0.2.2","MIT","https://github.com/dominictarr/stream-combiner"
"stream-http@2.6.3","MIT","https://github.com/jhiesey/stream-http"
"strict-uri-encode@1.1.0","MIT","https://github.com/kevva/strict-uri-encode"
"string-length@1.0.1","MIT","https://github.com/sindresorhus/string-length"
"string-width@1.0.2","MIT","https://github.com/sindresorhus/string-width"
"string-width@2.0.0","MIT","https://github.com/sindresorhus/string-width"
"string.prototype.codepointat@0.2.0","MIT","https://github.com/mathiasbynens/String.prototype.codePointAt"
"string.prototype.padend@3.0.0","MIT","https://github.com/es-shims/String.prototype.padEnd"
"string.prototype.padstart@3.0.0","MIT","https://github.com/es-shims/String.prototype.padStart"
"string_decoder@0.10.31","MIT","https://github.com/rvagg/string_decoder"
"stringstream@0.0.5","MIT","https://github.com/mhart/StringStream"
"strip-ansi@0.1.1","MIT","https://github.com/sindresorhus/strip-ansi"
"strip-ansi@3.0.0","MIT","https://github.com/sindresorhus/strip-ansi"
"strip-ansi@3.0.1","MIT","https://github.com/chalk/strip-ansi"
"strip-bom@2.0.0","MIT","https://github.com/sindresorhus/strip-bom"
"strip-bom@3.0.0","MIT","https://github.com/sindresorhus/strip-bom"
"strip-indent@1.0.1","MIT","https://github.com/sindresorhus/strip-indent"
"strip-json-comments@1.0.4","MIT","https://github.com/sindresorhus/strip-json-comments"
"strip-json-comments@2.0.1","MIT","https://github.com/sindresorhus/strip-json-comments"
"style-loader@0.13.1","MIT","https://github.com/webpack/style-loader"
"style-search@0.1.0","ISC","https://github.com/davidtheclark/style-search"
"styled-components@1.4.4","MIT","https://github.com/styled-components/styled-components"
"stylehacks@2.3.2","MIT","https://github.com/ben-eb/stylehacks"
"stylelint-config-suitcss@10.0.0","MIT","https://github.com/suitcss/stylelint-config-suitcss"
"stylelint-order@0.3.0","MIT","https://github.com/hudochenkov/stylelint-order"
"stylelint-processor-styled-components@0.0.4","MIT","https://github.com/mxstbr/stylelint-processor-styled-components"
"stylelint-suitcss@1.0.0","MIT","https://github.com/suitcss/stylelint-suitcss"
"stylelint@7.9.0","MIT","https://github.com/stylelint/stylelint"
"sugarss@0.2.0","MIT","https://github.com/postcss/sugarss"
"superagent@3.4.1","MIT","https://github.com/visionmedia/superagent"
"supports-color@0.2.0","MIT","https://github.com/sindresorhus/supports-color"
"supports-color@2.0.0","MIT","https://github.com/chalk/supports-color"
"supports-color@3.2.3","MIT","https://github.com/chalk/supports-color"
"svg-tags@1.0.0","MIT","https://github.com/element-io/svg-tags"
"svgo@0.7.2","MIT","https://github.com/svg/svgo"
"symbol-observable@1.0.4","MIT","https://github.com/blesh/symbol-observable"
"symbol-tree@3.2.2","MIT","https://github.com/jsdom/js-symbol-tree"
"synesthesia@1.0.1","MIT","https://github.com/Munter/synesthesia"
"table@3.8.3","BSD-3-Clause","https://github.com/gajus/table"
"table@4.0.1","BSD-3-Clause","https://github.com/gajus/table"
"tapable@0.1.10","MIT","https://github.com/webpack/tapable"
"tar-pack@3.3.0","BSD-2-Clause","https://github.com/ForbesLindesay/tar-pack"
"tar@2.2.1","ISC","https://github.com/isaacs/node-tar"
"temp@0.5.1","MIT*","https://github.com/bruce/node-temp"
"test-exclude@3.3.0","ISC","https://github.com/istanbuljs/test-exclude"
"test-exclude@4.0.0","ISC","https://github.com/istanbuljs/test-exclude"
"text-table@0.2.0","MIT","https://github.com/substack/text-table"
"thenify-all@1.6.0","MIT","https://github.com/thenables/thenify-all"
"thenify@3.2.1","MIT","https://github.com/thenables/thenify"
"throat@3.0.0","MIT","https://github.com/ForbesLindesay/throat"
"through2@0.6.5","MIT","https://github.com/rvagg/through2"
"through@2.3.8","MIT","https://github.com/dominictarr/through"
"timed-out@3.1.3","MIT","https://github.com/floatdrop/timed-out"
"timers-browserify@1.4.2","MIT","https://github.com/jryans/timers-browserify"
"timers-browserify@2.0.2","MIT","https://github.com/jryans/timers-browserify"
"timezones.json@1.1.0","MIT","https://github.com/dmfilipenko/timezones.json"
"tmp@0.0.28","MIT","https://github.com/raszi/node-tmp"
"tmp@0.0.31","MIT","https://github.com/raszi/node-tmp"
"tmpl@1.0.4","BSD-3-Clause","https://github.com/daaku/nodejs-tmpl"
"to-arraybuffer@1.0.1","MIT","https://github.com/jhiesey/to-arraybuffer"
"to-fast-properties@1.0.2","MIT","https://github.com/sindresorhus/to-fast-properties"
"to-object-by@1.1.0","MIT","https://github.com/evenchange4/to-object-by"
"toposort@1.0.3","MIT","https://github.com/marcelklehr/toposort"
"tough-cookie@2.2.1","BSD-3-Clause","https://github.com/SalesforceEng/tough-cookie"
"tough-cookie@2.3.1","BSD-3-Clause","https://github.com/SalesforceEng/tough-cookie"
"tough-cookie@2.3.2","BSD-3-Clause","https://github.com/salesforce/tough-cookie"
"tr46@0.0.3","MIT","https://github.com/Sebmaster/tr46.js"
"trim-newlines@1.0.0","MIT","https://github.com/sindresorhus/trim-newlines"
"trim-right@1.0.1","MIT","https://github.com/sindresorhus/trim-right"
"tryit@1.0.3","MIT","https://github.com/HenrikJoreteg/tryit"
"tty-browserify@0.0.0","MIT","https://github.com/substack/tty-browserify"
"tunnel-agent@0.4.2","Apache-2.0","https://github.com/mikeal/tunnel-agent"
"tunnel-agent@0.4.3","Apache-2.0","https://github.com/mikeal/tunnel-agent"
"tunnel-agent@0.6.0","Apache-2.0","https://github.com/mikeal/tunnel-agent"
"tweetnacl@0.14.5","Unlicense","https://github.com/dchest/tweetnacl-js"
"type-check@0.3.2","MIT","https://github.com/gkz/type-check"
"type-is@1.6.14","MIT","https://github.com/jshttp/type-is"
"typedarray-to-buffer@3.1.2","MIT","https://github.com/feross/typedarray-to-buffer"
"typedarray@0.0.6","MIT","https://github.com/substack/typedarray"
"ua-parser-js@0.7.12","(GPL-2.0 OR MIT)","https://github.com/faisalman/ua-parser-js"
"uglify-js@2.7.5","BSD-2-Clause","https://github.com/mishoo/UglifyJS2"
"uglify-js@2.8.12","BSD-2-Clause","https://github.com/mishoo/UglifyJS2"
"uglify-to-browserify@1.0.2","MIT","https://github.com/ForbesLindesay/uglify-to-browserify"
"uid-number@0.0.6","ISC","https://github.com/isaacs/uid-number"
"umask@1.1.0","MIT","https://github.com/smikes/umask"
"underscore@1.4.4","MIT*","https://github.com/documentcloud/underscore"
"underscore@1.6.0","MIT","https://github.com/jashkenas/underscore"
"uniq@1.0.1","MIT","https://github.com/mikolalysenko/uniq"
"uniqid@4.1.1","MIT","https://github.com/adamhalasz/uniqid"
"uniqs@2.0.0","MIT","https://github.com/fgnass/uniqs"
